ID,Tweet,A_Attr,S_Attr,D_label
TweetsRetriever_13,print raw twitter text,0,0,0
TweetsRetriever_14,CSV Save emotion analyzer data csv,0,0,0
TweetsRetriever_15,"access_key ""1174489071864823813-xQPNmtnHkEptU1ZaLByDh5D2IEiZwj""",0,0,0
TweetsRetriever_16,")""""""",0,0,0
TweetsRetriever_17,"""sadness""",0,0,0
TweetsRetriever_18,Removing all those rarely appearing words from the data,0,0,0
TweetsRetriever_19,y_values y.values,0,0,0
TweetsRetriever_20,"header_row ""ID""",0,0,0
TweetsRetriever_21,for element all_keys:,0,0,0
TweetsRetriever_22,def preprocess(s,0,0,0
TweetsRetriever_23,return data,0,0,0
TweetsRetriever_24,write_to_csv(filename,0,0,0
TweetsRetriever_25,import,0,0,0
TweetsRetriever_26,while (tmpTweets[-1].created_at startDate):,0,0,0
TweetsRetriever_27,collated_averages[key][3] label:,0,0,0
TweetsRetriever_28,user_analyzed_emotions_list.append(emotion_tweets_dict),0,0,0
TweetsRetriever_29,"users_in_cluster_dict[user] ""emotion_prob_list"" user_analyzed_emotions_list",0,0,0
TweetsRetriever_30,def reformat(list_of_a_tweet):,0,0,0
TweetsRetriever_31,print(yy),0,0,0
TweetsRetriever_32,all_keys retrieved_tweets.keys(),0,0,0
TweetsRetriever_33,r'http[s]?://(?:[a-z]|[0-9]|[$-_@.&amp;+]|[!*\(\),0,0,0
TweetsRetriever_34,cluster_points[label].append(key),0,0,0
TweetsRetriever_35,fig plt.figure(fignum,0,0,0
TweetsRetriever_36,logreg LogisticRegression(C=1,0,0,0
TweetsRetriever_37,cluster_emotion_dict,0,0,0
TweetsRetriever_38,gbrt.fit(X_train,0,0,0
TweetsRetriever_39,print(ctr),0,0,0
TweetsRetriever_40,count_vect,0,0,0
TweetsRetriever_41,def get_cluster_points(labels,0,0,0
TweetsRetriever_42,import datetime,0,0,0
TweetsRetriever_43,centroid_labels.sort(),0,0,0
TweetsRetriever_44,row not None and row []:,0,0,0
TweetsRetriever_45,"tweets[0] tweets[0].apply(lambda "".join(x for x.split() not stop_words))",0,0,0
TweetsRetriever_46,prepared_averages np.asarray(prepare_for_kmeans(collated_averages)),0,0,0
TweetsRetriever_47,word_list nltk.FreqDist(all_words),0,0,0
TweetsRetriever_48,for data_list dataset_list:,0,0,0
TweetsRetriever_49,tweet_data list(set(tweet_data)),0,0,0
TweetsRetriever_50,print(tweet_pred),0,0,0
TweetsRetriever_51,return tweet_list,0,0,0
TweetsRetriever_52,def perform_gradient_boosting_for_each_cluster(cluster_emotion_dict):,0,0,0
TweetsRetriever_53,def get_tweets_by_date(username):,0,0,0
TweetsRetriever_54,def get_word_features(wordlist):,0,0,0
TweetsRetriever_55,featureVector,0,0,0
TweetsRetriever_56,string:,0,0,0
TweetsRetriever_57,#Classifier,0,0,0
TweetsRetriever_58,tweet_writer.writerow(['Created at',0,0,0
TweetsRetriever_59,classifier.fit(X_train,0,0,0
TweetsRetriever_60,lbl_enc preprocessing.LabelEncoder(),0,0,0
TweetsRetriever_61,ax.set_zlabel('Stress Value'),0,0,0
TweetsRetriever_62,pprint(cluster_pts),0,0,0
TweetsRetriever_63,#end,0,0,0
TweetsRetriever_64,all_words,0,0,0
TweetsRetriever_65,"emoticons_str r""""""",0,0,0
TweetsRetriever_66,def extract_features(tweet):,0,0,0
TweetsRetriever_67,cluster_value cluster_emotion_dict[cluster],0,0,0
TweetsRetriever_68,average_lst list(average),0,0,0
TweetsRetriever_69,tokens,0,0,0
TweetsRetriever_70,average[0:3] collated_averages[key]:,0,0,0
TweetsRetriever_71,regressor.fit(X_train,0,0,0
TweetsRetriever_72,"dataset pd.read_csv(""final_tweets.csv"")",0,0,0
TweetsRetriever_73,for tweet tweets_json:,0,0,0
TweetsRetriever_74,stop_words stopwords.words('english'),0,0,0
TweetsRetriever_75,pd.DataFrame({'Actual': y_test,0,0,0
TweetsRetriever_76,from sklearn.feature_extraction.text import CountVectorizer,0,0,0
TweetsRetriever_77,def get_dlabel_for_individual(dataset,0,0,0
TweetsRetriever_78,try:,0,0,0
TweetsRetriever_79,return emotion_analyzer,0,0,0
TweetsRetriever_80,"""joy"" emotion_sublist[2]",0,0,0
TweetsRetriever_81,print(centroids),0,0,0
TweetsRetriever_82,for user user_list:,0,0,0
TweetsRetriever_83,with open(filename,0,0,0
TweetsRetriever_84,string,0,0,0
TweetsRetriever_85,data_row,0,0,0
TweetsRetriever_86,full_averages[key] depression_averages[key],0,0,0
TweetsRetriever_87,Removing Punctuation,0,0,0
TweetsRetriever_88,for (text,0,0,0
TweetsRetriever_89,"""joy""",0,0,0
TweetsRetriever_90,count_vect count_vect,0,0,0
TweetsRetriever_91,return count_vect,0,0,0
TweetsRetriever_92,filename the third argument from which the raw data resides,0,0,0
TweetsRetriever_93,pprint(averages),0,0,0
TweetsRetriever_94,averages get_averages_from_resulting_list(extract_list_elements_to_string(dataset.iloc[:,0,0,0
TweetsRetriever_95,"print(""\nConfusion Matrix"")",0,0,0
TweetsRetriever_96,line_rows,0,0,0
TweetsRetriever_97,json.dump(raw_data,0,0,0
TweetsRetriever_98,Driver code,0,0,0
TweetsRetriever_99,"print(""Done testing dataset for message with Multinomial Naive Bayes\n"")",0,0,0
TweetsRetriever_100,target,0,0,0
TweetsRetriever_101,with open(data_file,0,0,0
TweetsRetriever_102,print('Mean Squared Error:',0,0,0
TweetsRetriever_103,return,0,0,0
TweetsRetriever_104,filename 'raw_data.json',0,0,0
TweetsRetriever_105,def perform_both_algorithms(y_to_index,0,0,0
TweetsRetriever_106,Translate Non-english words english TESTING NOT UNCOMMENT WILL RESULT ERROR,0,0,0
TweetsRetriever_107,def iterate_csv_files_and_clean(directory_in_str):,0,0,0
TweetsRetriever_108,individual data_list[0]:,0,0,0
TweetsRetriever_109,centroids,0,0,0
TweetsRetriever_110,token not banned_strings and,0,0,0
TweetsRetriever_111,return featureVector,0,0,0
TweetsRetriever_112,ids_set set(),0,0,0
TweetsRetriever_113,def get_words_in_tweets(tweets):,0,0,0
TweetsRetriever_114,tweet_pred emotion_analyzer.predict(tweet_count),0,0,0
TweetsRetriever_115,import pickle,0,0,0
TweetsRetriever_116,X_train_count count_vect.transform(X_train),0,0,0
TweetsRetriever_117,def detect_emotion_from_tweets_list(emotion_analyzer LogisticRegression,0,0,0
TweetsRetriever_118,Sentiments,0,0,0
TweetsRetriever_119,def get_all_tweets_from_user_list(dataset,0,0,0
TweetsRetriever_120,def perform_kmeans_and_plot(X,0,0,0
TweetsRetriever_121,count_vect.fit(data['content']),0,0,0
TweetsRetriever_122,filename='multi_linear_reg_dataset.csv'):,0,0,0
TweetsRetriever_123,"print(""Processed: str(len(processed_tweets)))",0,0,0
TweetsRetriever_124,def determine_emotions_from_clusters_and_save_csv(emotion_analyzer,0,0,0
TweetsRetriever_125,auth tweepy.OAuthHandler(consumer_key,0,0,0
TweetsRetriever_126,featureVector.append(preprocess(tweet)),0,0,0
TweetsRetriever_127,return tokens_re.findall(s),0,0,0
TweetsRetriever_128,dataset pd.read_csv(filename),0,0,0
TweetsRetriever_129,from sklearn.metrics import f1_score,0,0,0
TweetsRetriever_130,dataset[['Anger',0,0,0
TweetsRetriever_131,for tweet tweets_json:,0,0,0
TweetsRetriever_132,tmpTweets api.user_timeline(username,0,0,0
TweetsRetriever_133,not is_accessible(filename):,0,0,0
TweetsRetriever_134,features['contains(%s)' word] (word settweet),0,0,0
TweetsRetriever_135,"r""(?:\#+[\w_]+[\w\'_\-]*[\w_]+)""",0,0,0
TweetsRetriever_136,emoticon_re re.compile(r'^'+emoticons_str+'$',0,0,0
TweetsRetriever_137,retrieved_tweets[row[0]] row[2],0,0,0
TweetsRetriever_138,plt.show(),0,0,0
TweetsRetriever_139,print('log reg count vectors accuracy %s' accuracy_score(y_pred,0,0,0
TweetsRetriever_140,"print(""Feature Importances for Cluster str(cluster))",0,0,0
TweetsRetriever_141,import requests,0,0,0
TweetsRetriever_142,r'(?:\S)' anything else,0,0,0
TweetsRetriever_143,new_lst,0,0,0
TweetsRetriever_144,plt.figure(figsize=(15,0,0,0
TweetsRetriever_145,for key tweets_dict:,0,0,0
TweetsRetriever_146,tweets.append((feature_vector,0,0,0
TweetsRetriever_147,data_row append_to_master_list(data_row,0,0,0
TweetsRetriever_148,regressor LinearRegression(),0,0,0
TweetsRetriever_149,dominant_emotion emotion_map[predicted_emotion[emotion_index]],0,0,0
TweetsRetriever_150,break,0,0,0
TweetsRetriever_151,"""""""",0,0,0
TweetsRetriever_152,print('Root Mean Squared Error:',0,0,0
TweetsRetriever_153,print(y_pred),0,0,0
TweetsRetriever_154,"data['content'] data['content'].apply(lambda "".join(x.lower() for x.split()))",0,0,0
TweetsRetriever_155,ctr,0,0,0
TweetsRetriever_156,return nb_averages,0,0,0
TweetsRetriever_157,return tweets_ind,0,0,0
TweetsRetriever_158,pprint(lbl_enc.inverse_transform(y[:150])),0,0,0
TweetsRetriever_159,dataset.iloc[:,0,0,0
TweetsRetriever_160,tweet_list.extend(get_tweets_for_each_individual(dataset,0,0,0
TweetsRetriever_161,plt.grid(which='minor',0,0,0
TweetsRetriever_162,print(y_train),0,0,0
TweetsRetriever_163,plt.tight_layout(),0,0,0
TweetsRetriever_164,"""Fear""",0,0,0
TweetsRetriever_165,return logreg,0,0,0
TweetsRetriever_166,from sklearn.linear_model import LinearRegression,0,0,0
TweetsRetriever_167,"tweets.append(tweet[""text""])",0,0,0
TweetsRetriever_168,classifier RandomForestClassifier(n_estimators=n_estimators,0,0,0
TweetsRetriever_169,append english word and,0,0,0
TweetsRetriever_170,pickle.dump(logreg,0,0,0
TweetsRetriever_171,for index,0,0,0
TweetsRetriever_172,processed_tweets.append([reformatted_tweet]),0,0,0
TweetsRetriever_173,average_lst.append(labels[index]),0,0,0
TweetsRetriever_174,"print(""Cleaned str(len(cleaned_tweets)) tweets",0,0,0
TweetsRetriever_175,tweets pd.DataFrame(tweets_list),0,0,0
TweetsRetriever_176,Extracting Count Vectors feature from our tweets,0,0,0
TweetsRetriever_177,"print(""y_pred"")",0,0,0
TweetsRetriever_178,color=[c for colors[:len(centroids)]],0,0,0
TweetsRetriever_179,"data['content'] data['content'].apply(lambda "".join(x for x.split() not freq))",0,0,0
TweetsRetriever_180,api tweepy.API(auth),0,0,0
TweetsRetriever_181,read_CSV_and_preprocess('_enouuuuu'),0,0,0
TweetsRetriever_182,targets get_target_dict_for_individuals(dataset),0,0,0
TweetsRetriever_183,from textblob import Word,0,0,0
TweetsRetriever_184,dataset_list dataset.values.tolist(),0,0,0
TweetsRetriever_185,tweets.append(tweet),0,0,0
TweetsRetriever_186,return tweets #Here returning the tweets inside the array plus its sentiment,0,0,0
TweetsRetriever_187,def get_averages_from_csv(data_file):,0,0,0
TweetsRetriever_188,Axes3D(fig,0,0,0
TweetsRetriever_189,startDate datetime.datetime(2019,0,0,0
TweetsRetriever_190,ax.scatter(X[:,0,0,0
TweetsRetriever_191,from sklearn.metrics import classification_report,0,0,0
TweetsRetriever_192,"""fear"" emotion_sublist[1]",0,0,0
TweetsRetriever_193,rf_averages perform_random_forest(dataset,0,0,0
TweetsRetriever_194,print(df1),0,0,0
TweetsRetriever_195,plt.grid(which='major',0,0,0
TweetsRetriever_196,string token,0,0,0
TweetsRetriever_197,Load Google Translator STILL TESTING NOT UNCOMMENT,0,0,0
TweetsRetriever_198,tmp,0,0,0
TweetsRetriever_199,def append_to_master_list(master_list,0,0,0
TweetsRetriever_200,(isEnglishWord(token) and,0,0,0
TweetsRetriever_201,ids dataset.iloc[:,0,0,0
TweetsRetriever_202,wordlist nltk.FreqDist(wordlist),0,0,0
TweetsRetriever_203,tweets_ind.append(datum[1]),0,0,0
TweetsRetriever_204,for element lst:,0,0,0
TweetsRetriever_205,users_in_cluster_dict,0,0,0
TweetsRetriever_206,for tweet tmpTweets:,0,0,0
TweetsRetriever_207,for cluster cluster_emotion_dict:,0,0,0
TweetsRetriever_208,output_writer.writerow(row),0,0,0
TweetsRetriever_209,word_features wordlist.keys(),0,0,0
TweetsRetriever_210,import json,0,0,0
TweetsRetriever_211,new_lst.append(element[0]),0,0,0
TweetsRetriever_212,for user cluster_points[cluster]:,0,0,0
TweetsRetriever_213,feature_vector not None and feature_vector []:,0,0,0
TweetsRetriever_214,centroid_labels list(set(labels)),0,0,0
TweetsRetriever_215,df1 df.head(25),0,0,0
TweetsRetriever_216,for key all_keys:,0,0,0
TweetsRetriever_217,for tweet raw_tweets:,0,0,0
TweetsRetriever_218,"pprint(tweet[""text""])",0,0,0
TweetsRetriever_219,"print(""Multinomial Score: str(mnb.score(X_test",0,0,0
TweetsRetriever_220,coeff_df pd.DataFrame(regressor.coef_,0,0,0
TweetsRetriever_221,r'(?:[\w_]+)',0,0,0
TweetsRetriever_222,tweet_writer csv.writer(tweets_file,0,0,0
TweetsRetriever_223,def read_CSV_and_preprocess(filename):,0,0,0
TweetsRetriever_224,file_dir 'raw_tweets/',0,0,0
TweetsRetriever_225,from sklearn.cluster import KMeans,0,0,0
TweetsRetriever_226,save the model disk,0,0,0
TweetsRetriever_227,pprint(word_list),0,0,0
TweetsRetriever_228,Extracting Count Vectors Parameters,0,0,0
TweetsRetriever_229,#split tweet into words,0,0,0
TweetsRetriever_230,processed_tweets=[],0,0,0
TweetsRetriever_231,retrieved_tweets.append(row[row_num]),0,0,0
TweetsRetriever_232,pprint(y[:150]),0,0,0
TweetsRetriever_233,all_words.extend(text),0,0,0
TweetsRetriever_234,cluster_emotion_dict determine_emotions_from_clusters(cluster_pts,0,0,0
TweetsRetriever_235,def de_repeat(text):,0,0,0
TweetsRetriever_236,cluster_points[centroid_label],0,0,0
TweetsRetriever_237,centroids kmeans_est.cluster_centers_,0,0,0
TweetsRetriever_238,for token tokenize(s):,0,0,0
TweetsRetriever_239,ax.w_xaxis.set_ticklabels([]),0,0,0
TweetsRetriever_240,Removing Stop Words using NLTK,0,0,0
TweetsRetriever_241,"""anger"" emotion_sublist[0]",0,0,0
TweetsRetriever_242,from sklearn.ensemble import GradientBoostingRegressor,0,0,0
TweetsRetriever_243,(?:,0,0,0
TweetsRetriever_244,show_metrics:,0,0,0
TweetsRetriever_245,Logistic Regression,0,0,0
TweetsRetriever_246,Empty Array,0,0,0
TweetsRetriever_247,def transform_emotion_sublist_to_dict(emotion_sublist):,0,0,0
TweetsRetriever_248,"return ""Error: Unmatched indices for id_col_set and y_pred""",0,0,0
TweetsRetriever_249,for key collated_averages:,0,0,0
TweetsRetriever_250,"""Anger""",0,0,0
TweetsRetriever_251,"pattern re.compile(r""(.)\1{2",0,0,0
TweetsRetriever_252,for key collated_averages:,0,0,0
TweetsRetriever_253,lbl_enc.fit_transform(data.sentiment.values),0,0,0
TweetsRetriever_254,"return pattern.sub(r""\1\1""",0,0,0
TweetsRetriever_255,cluster_points,0,0,0
TweetsRetriever_256,"""surprise"" emotion_sublist[4]",0,0,0
TweetsRetriever_257,word_features word_list.keys(),0,0,0
TweetsRetriever_258,log reg count vectors accuracy 0.7851637764932563,0,0,0
TweetsRetriever_259,raw_data.append(tweet._json),0,0,0
TweetsRetriever_260,X_train,0,0,0
TweetsRetriever_261,load the model from disk,0,0,0
TweetsRetriever_262,import matplotlib mpl,0,0,0
TweetsRetriever_263,sum,0,0,0
TweetsRetriever_264,pprint(tweets),0,0,0
TweetsRetriever_265,for row list_of_rows:,0,0,0
TweetsRetriever_266,d_nb_averages,0,0,0
TweetsRetriever_267,pprint(nprepared),0,0,0
TweetsRetriever_268,for datum data:,0,0,0
TweetsRetriever_269,"raw_tweets retrieve_tweets_from_CSV(data_file=filename+"".csv"")",0,0,0
TweetsRetriever_270,def get_tweets(username,0,0,0
TweetsRetriever_271,This line calculates the frequency distrubtion all words tweets,0,0,0
TweetsRetriever_272,__name__ '__main__':,0,0,0
TweetsRetriever_273,number_of_tweets second argument,0,0,0
TweetsRetriever_274,"print(""Tweet feature extraction:"")",0,0,0
TweetsRetriever_275,from nltk.corpus import stopwords,0,0,0
TweetsRetriever_276,print(X.columns),0,0,0
TweetsRetriever_277,"print(""R-squared for Train: %.2f"" %gbrt.score(X_train",0,0,0
TweetsRetriever_278,for tweet tmpTweets:,0,0,0
TweetsRetriever_279,tweets_ind,0,0,0
TweetsRetriever_280,retrieved_tweets,0,0,0
TweetsRetriever_281,for words preprocessedTrainingData:,0,0,0
TweetsRetriever_282,"tweet tweet[""tweet""]",0,0,0
TweetsRetriever_283,for emotion_index,0,0,0
TweetsRetriever_284,freq pd.Series(' '.join(data['content']).split()).value_counts()[-10000:],0,0,0
TweetsRetriever_285,logreg.fit(X_train_count,0,0,0
TweetsRetriever_286,Making all letters lowercase,0,0,0
TweetsRetriever_287,return new_lst,0,0,0
TweetsRetriever_288,def perform_multi_linear_regression(filename='multi_linear_reg_dataset.csv'):,0,0,0
TweetsRetriever_289,"cleaned_tweets secondary_cleaning(retrieve_from_csv(directory_in_str+""/""+str(file_path))[1:]",0,0,0
TweetsRetriever_290,complete_set,0,0,0
TweetsRetriever_291,def process_dataset_for_emotion_analyzer():,0,0,0
TweetsRetriever_292,from sklearn.ensemble import RandomForestClassifier,0,0,0
TweetsRetriever_293,import pandas,0,0,0
TweetsRetriever_294,tokens_list.append(tokens),0,0,0
TweetsRetriever_295,return full_averages,0,0,0
TweetsRetriever_296,for token list_of_a_tweet:,0,0,0
TweetsRetriever_297,pprint(emotion_analyzer.predict_proba(tweet_count)),0,0,0
TweetsRetriever_298,individual datum[0]:,0,0,0
TweetsRetriever_299,return X_train,0,0,0
TweetsRetriever_300,retrieved_tweets.append(row[1]),0,0,0
TweetsRetriever_301,keys depression_averages.keys(),0,0,0
TweetsRetriever_302,"tokens reformat(preprocess(tweet[""text""]))",0,0,0
TweetsRetriever_303,#Lemmatisation,0,0,0
TweetsRetriever_304,cluster_pts get_cluster_points(labels,0,0,0
TweetsRetriever_305,"translator Translator(from_lang=""tagalog""",0,0,0
TweetsRetriever_306,translator Translator(),0,0,0
TweetsRetriever_307,print('rate limit'),0,0,0
TweetsRetriever_308,settweet set(tweet),0,0,0
TweetsRetriever_309,processed_features vectorizer.fit_transform(extract_list_elements_to_string(X)),0,0,0
TweetsRetriever_310,"print(""Averages"")",0,0,0
TweetsRetriever_311,count_vect,0,0,0
TweetsRetriever_312,print('y_test'),0,0,0
TweetsRetriever_313,print(tweet.text),0,0,0
TweetsRetriever_314,[:=;] Eyes,0,0,0
TweetsRetriever_315,not token.isdigit() and,0,0,0
TweetsRetriever_316,import warnings,0,0,0
TweetsRetriever_317,"write_to_csv(""final_tweets.csv""",0,0,0
TweetsRetriever_318,def write_to_csv(filename,0,0,0
TweetsRetriever_319,complete_set[element] y_pred[index],0,0,0
TweetsRetriever_320,from googletrans import Translator,0,0,0
TweetsRetriever_321,return all_words,0,0,0
TweetsRetriever_322,cluster_emotion_dict[cluster] users_in_cluster_dict,0,0,0
TweetsRetriever_323,token token.strip(),0,0,0
TweetsRetriever_324,"print(str(ctr) ""/"" str(len(raw_tweets)) reformed tweet: reformatted_tweet)",0,0,0
TweetsRetriever_325,token not stop_words):,0,0,0
TweetsRetriever_326,"r""(?:[a-z][a-z'\-_]+[a-z])""",0,0,0
TweetsRetriever_327,return wordnet.synsets(word_to_test),0,0,0
TweetsRetriever_328,from nltk.corpus import wordnet,0,0,0
TweetsRetriever_329,for row lineReader:,0,0,0
TweetsRetriever_330,tweets.append(tweet),0,0,0
TweetsRetriever_331,return False,0,0,0
TweetsRetriever_332,data.append(collated_averages[key]),0,0,0
TweetsRetriever_333,tmpTweets api.user_timeline(username),0,0,0
TweetsRetriever_334,print_list(retrieved_tweets),0,0,0
TweetsRetriever_335,"write_to_csv(filename+""_processed.csv""",0,0,0
TweetsRetriever_336,for file os.listdir(directory):,0,0,0
TweetsRetriever_337,ax.scatter(X[:,0,0,0
TweetsRetriever_338,target data_list[2],0,0,0
TweetsRetriever_339,def retrieve_all_tweets(filename='raw_data.json'):,0,0,0
TweetsRetriever_340,ctr,0,0,0
TweetsRetriever_341,y_pred_gbrt gbrt.predict(X_test),0,0,0
TweetsRetriever_342,#Encoding output labels 'sadness' '1' 'happiness' '0',0,0,0
TweetsRetriever_343,value key:,0,0,0
TweetsRetriever_344,nb_averages perform_naive_bayes(dataset,0,0,0
TweetsRetriever_345,print(confusion_matrix(y_test,0,0,0
TweetsRetriever_346,return centroids,0,0,0
TweetsRetriever_347,"""Sadness""",0,0,0
TweetsRetriever_348,show_plot:,0,0,0
TweetsRetriever_349,"print(""\n------------------- Multinomial Naive Bayes Test for message -----------------------"")",0,0,0
TweetsRetriever_350,y_pred regressor.predict(X_test),0,0,0
TweetsRetriever_351,"print(""Done testing dataset for message with Random Forest\n"")",0,0,0
TweetsRetriever_352,from nltk.tokenize import word_tokenize,0,0,0
TweetsRetriever_353,for tweet tweets:,0,0,0
TweetsRetriever_354,all_keys complete_set.keys(),0,0,0
TweetsRetriever_355,"""Joy""",0,0,0
TweetsRetriever_356,return tweet_pred,0,0,0
TweetsRetriever_357,[oO\-]? Nose (optional),0,0,0
TweetsRetriever_358,all_words.extend(words),0,0,0
TweetsRetriever_359,def is_accessible(path,0,0,0
TweetsRetriever_360,def retrieve_from_csv(data_file,0,0,0
TweetsRetriever_361,nprepared.append(average_lst),0,0,0
TweetsRetriever_362,return word_tokenize(s),0,0,0
TweetsRetriever_363,print(coeff_df),0,0,0
TweetsRetriever_364,"pd_api_key ""ol4vEL1LtrCrPfBnuoN2Sx5W83BgazcICSAyg7WMtkY""",0,0,0
TweetsRetriever_365,print(extract_list_elements_to_string(dataset.iloc[:,0,0,0
TweetsRetriever_366,perform_gradient_boosting_for_each_cluster(cluster_emotion_dict),0,0,0
TweetsRetriever_367,def isEnglishWord(word_to_test=''):,0,0,0
TweetsRetriever_368,def perform_naive_bayes(dataset,0,0,0
TweetsRetriever_369,ctr,0,0,0
TweetsRetriever_370,def buildVocabulary(preprocessedTrainingData):,0,0,0
TweetsRetriever_371,"label tweet[""label""]",0,0,0
TweetsRetriever_372,get_tweets_for_each_individual(dataset,0,0,0
TweetsRetriever_373,data['content'] data['content'].str.replace('[^\w\s]',0,0,0
TweetsRetriever_374,print(y_test),0,0,0
TweetsRetriever_375,from sklearn.model_selection import train_test_split,0,0,0
TweetsRetriever_376,ctr,0,0,0
TweetsRetriever_377,from sklearn.linear_model import LogisticRegression,0,0,0
TweetsRetriever_378,output_writer csv.writer(output_file,0,0,0
TweetsRetriever_379,dataset['D_Label'],0,0,0
TweetsRetriever_380,for token tweet.split():,0,0,0
TweetsRetriever_381,accessed the program using `mode` open flags.,0,0,0
TweetsRetriever_382,For Anxiety,0,0,0
TweetsRetriever_383,filename 'emotion_analyzer_model.sav',0,0,0
TweetsRetriever_384,for cluster cluster_pts:,0,0,0
TweetsRetriever_385,import csv,0,0,0
TweetsRetriever_386,token translator.translate(token),0,0,0
TweetsRetriever_387,"print(""Random Forest Score: str(classifier.score(X_test",0,0,0
TweetsRetriever_388,it's not digit,0,0,0
TweetsRetriever_389,"print(""\nClassification Report"")",0,0,0
TweetsRetriever_390,tweets,0,0,0
TweetsRetriever_391,"filename username "".csv"";",0,0,0
TweetsRetriever_392,Convert Pandas DataFrame,0,0,0
TweetsRetriever_393,def get_tweets_for_each_individual(dataset,0,0,0
TweetsRetriever_394,auth tweepy.OAuthHandler(consumer_key,0,0,0
TweetsRetriever_395,"emotion_tweets_dict[""proba""] transform_emotion_sublist_to_dict(emotion_proba_sublist)",0,0,0
TweetsRetriever_396,twitter handle for the user whose tweets are extracted. first argument,0,0,0
TweetsRetriever_397,"data['content'] data['content'].apply(lambda "".join(de_repeat(x) for x.split()))",0,0,0
TweetsRetriever_398,print(api.rate_limit_status()),0,0,0
TweetsRetriever_399,Access user's access key and access secret,0,0,0
TweetsRetriever_400,master_list.append([key,0,0,0
TweetsRetriever_401,sum retrieved_tweets[key],0,0,0
TweetsRetriever_402,tweet_list,0,0,0
TweetsRetriever_403,return master_list,0,0,0
TweetsRetriever_404,mnb MultinomialNB(),0,0,0
TweetsRetriever_405,pred_emotion,0,0,0
TweetsRetriever_406,data,0,0,0
TweetsRetriever_407,"""anger""",0,0,0
TweetsRetriever_408,it's not stop word,0,0,0
TweetsRetriever_409,"consumer_key ""4El1mSPEFiXQV9jJ6uig7tVwR""",0,0,0
TweetsRetriever_410,for ids:,0,0,0
TweetsRetriever_411,"""fear""",0,0,0
TweetsRetriever_412,return True,0,0,0
TweetsRetriever_413,Splitting into training and testing data 90:10 ratio,0,0,0
TweetsRetriever_414,return cluster_emotion_dict,0,0,0
TweetsRetriever_415,print('Coefficients'),0,0,0
TweetsRetriever_416,y_pred mnb.predict(X_test),0,0,0
TweetsRetriever_417,emotion_map,0,0,0
TweetsRetriever_418,line_rows.append([ index,0,0,0
TweetsRetriever_419,"tweets[0] tweets[0].apply(lambda "".join([Word(word).lemmatize() for word x.split()]))",0,0,0
TweetsRetriever_420,from mpl_toolkits.mplot3d import Axes3D,0,0,0
TweetsRetriever_421,Calling api,0,0,0
TweetsRetriever_422,return cluster_points,0,0,0
TweetsRetriever_423,for value all_keys_set:,0,0,0
TweetsRetriever_424,def determine_emotions_from_clusters_and_jsonify(emotion_analyzer,0,0,0
TweetsRetriever_425,string token,0,0,0
TweetsRetriever_426,"consumer_secret ""SmjvYoBEeZcxH78Ts0InBacorvSgijzkPdR6cUwkc7xHnW5YLl""",0,0,0
TweetsRetriever_427,retrieved_tweets,0,0,0
TweetsRetriever_428,for y_test:,0,0,0
TweetsRetriever_429,"""sadness"" emotion_sublist[3]",0,0,0
TweetsRetriever_430,Error Metrics,0,0,0
TweetsRetriever_431,pprint(cluster_emotion_dict),0,0,0
TweetsRetriever_432,filename,0,0,0
TweetsRetriever_433,targets dict(),0,0,0
TweetsRetriever_434,ax.scatter(centroids[:,0,0,0
TweetsRetriever_435,for word word_features:,0,0,0
TweetsRetriever_436,ax.w_zaxis.set_ticklabels([]),0,0,0
TweetsRetriever_437,tweet.created_at endDate and tweet.created_at startDate:,0,0,0
TweetsRetriever_438,df1.plot(kind='bar',0,0,0
TweetsRetriever_439,"print(""getting and processing tweeets filename ""\nPlease wait..."")",0,0,0
TweetsRetriever_440,from translate import Translator,0,0,0
TweetsRetriever_441,colors ['r',0,0,0
TweetsRetriever_442,all_keys_set.add(re.sub('_[0-9]',0,0,0
TweetsRetriever_443,dataset.iloc[:,0,0,0
TweetsRetriever_444,import sklearn.metrics metrics,0,0,0
TweetsRetriever_445,for centroid_label centroid_labels:,0,0,0
TweetsRetriever_446,print(count_vect),0,0,0
TweetsRetriever_447,not isEnglishWord(token),0,0,0
TweetsRetriever_448,kmeans_est KMeans(n_clusters=n_cluster,0,0,0
TweetsRetriever_449,"get_tweets(""mobile_test""",0,0,0
TweetsRetriever_450,print(labels),0,0,0
TweetsRetriever_451,count_vect CountVectorizer(analyzer='word'),0,0,0
TweetsRetriever_452,api tweepy.API(auth),0,0,0
TweetsRetriever_453,#starting the function,0,0,0
TweetsRetriever_454,return target,0,0,0
TweetsRetriever_455,X_val_count count_vect.transform(X_val),0,0,0
TweetsRetriever_456,"print(""R-squared for Test: %.2f"" %gbrt.score(X_test",0,0,0
TweetsRetriever_457,reformatted_tweet:,0,0,0
TweetsRetriever_458,Building models using count vectors feature,0,0,0
TweetsRetriever_459,print('Predicting emotions forr tweets...'),0,0,0
TweetsRetriever_460,def build_emotion_analyzer_model():,0,0,0
TweetsRetriever_461,r'<[^>]+>',0,0,0
TweetsRetriever_462,#Here reading the tweets one one and process,0,0,0
TweetsRetriever_463,"data['content'] data['content'].apply(lambda "".join([Word(word).lemmatize() for word x.split()]))",0,0,0
TweetsRetriever_464,y_train,0,0,0
TweetsRetriever_465,for key keys:,0,0,0
